NUM_SINISTRE;NUM_CONTRAT;LIB_BRANCHE;LIB_SOUS_BRANCHE;LIB_PRODUIT;NATURE_SINISTRE;LIB_TYPE_SINISTRE;TAUX_RESPONSABILITE;DATE_SURVENANCE;DATE_DECLARATION;DATE_OUVERTURE;OBSERVATION_SINISTRE;LIB_ETAT_SINISTRE;LIEU_ACCIDENT;MOTIF_REOUVERTURE;MONTANT_ENCAISSE;MONTANT_A_ENCAISSER
20053002755;2005301005822;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2005-12-06 00:00:00.000;2005-12-14 00:00:00.000;2006-02-06 00:00:00.000;;CLOTURE;ROUTE DE MANZEL CHEKER SFAX;NULL;0;150
20053000780;2004300003526;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2005-03-04 00:00:00.000;2005-04-14 00:00:00.000;2005-06-11 00:00:00.000;;CLOTURE;LE KRAM;NULL;0;157,4
20063001430;2005301006907;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-04-02 00:00:00.000;2006-06-22 00:00:00.000;2006-07-12 00:00:00.000;;CLOTURE;;NULL;0;467,456
20063001246;2006301003502;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-04-13 00:00:00.000;2006-06-02 00:00:00.000;2006-06-21 00:00:00.000;;CLOTURE;SOUSSE;NULL;0;194,912
20043000064;2003300002467;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2004-01-11 00:00:00.000;2004-01-11 00:00:00.000;2004-01-28 00:00:00.000;;CLOTURE;7, NONEMBRE BIZERTE;NULL;0;188,8
20043000160;2002300001183;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2004-02-13 00:00:00.000;2004-02-20 00:00:00.000;2004-03-02 00:00:00.000;;CLOTURE;;NULL;0;294,64
20063001018;2005301006827;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-05-03 00:00:00.000;2006-05-04 00:00:00.000;2006-06-12 00:00:00.000;;CLOTURE;TUNIS;NULL;0;271,2
20043000488;2003300002109;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS HORS IDA;50;2004-05-07 00:00:00.000;2004-05-07 00:00:00.000;2004-06-01 00:00:00.000;;CLOTURE;BORJ EL AMRI;NULL;0;146,012
20063000142;2005301002674;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-01-19 00:00:00.000;2006-01-30 00:00:00.000;2006-03-03 00:00:00.000;;CLOTURE;;NULL;0;1422,429
20063000491;2006301007546;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-02-10 00:00:00.000;2006-02-27 00:00:00.000;2006-04-29 00:00:00.000;;CLOTURE;;NULL;0;1435,349
20063000656;2005301000869;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-04-11 00:00:00.000;2006-05-08 00:00:00.000;2006-05-31 00:00:00.000;;CLOTURE;;NULL;0;255
20063002756;2005301010408;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE HORS IDA;100;2006-09-23 00:00:00.000;2006-11-06 00:00:00.000;2006-12-15 00:00:00.000;DATE ACCIDENT ERRONEE LE 25/09/2006  DOUBLE OUVERTURE AVEC 20063002100;CLOTURE;JEBAL JELOUD;NULL;0;0
20063001729;2005301009518;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-06-29 00:00:00.000;2006-08-14 00:00:00.000;2006-08-24 00:00:00.000;;CLOTURE;ARIANA;NULL;0;253
20053001573;2005301006904;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2005-07-15 00:00:00.000;2005-09-08 00:00:00.000;2005-09-09 00:00:00.000;;CLOTURE;EL AALIA. AV HABIB BOURGUIBA;NULL;0;920,7
20063000654;2005301011871;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;50;2006-04-19 00:00:00.000;2006-05-08 00:00:00.000;2006-05-31 00:00:00.000;;CLOTURE;;NULL;0;96,416
20063001143;2006301008044;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-05-13 00:00:00.000;2006-05-31 00:00:00.000;2006-06-14 00:00:00.000;;CLOTURE;H.LIF;NULL;0;359,104
20053003218;2005301010066;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2005-12-22 00:00:00.000;2006-01-16 00:00:00.000;2006-12-18 00:00:00.000;;CLOTURE;;NULL;0;887,255
20063001577;2006301006029;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-06-05 00:00:00.000;2006-07-13 00:00:00.000;2006-08-03 00:00:00.000;;CLOTURE;BIZERTE;NULL;0;839,158
20043000720;2001300001304;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2004-07-19 00:00:00.000;2004-08-04 00:00:00.000;2004-08-04 00:00:00.000;;CLOTURE;CENTRE VILLE GROMBALIA;NULL;0;446,299
20053001938;2005301006810;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2005-07-13 00:00:00.000;2005-09-30 00:00:00.000;2005-10-21 00:00:00.000;;CLOTURE;AV TAREK IBNOU ZIED         BIZERTE;NULL;0;614,202
20063001148;2005301002036;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-02-02 00:00:00.000;2006-03-30 00:00:00.000;2006-06-15 00:00:00.000;;CLOTURE;SFAX;NULL;0;148,7
20063001026;2005301006972;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-02-12 00:00:00.000;2006-02-20 00:00:00.000;2006-06-12 00:00:00.000;;CLOTURE;;NULL;0;571,791
20043000878;2004300002424;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2004-08-24 00:00:00.000;2004-08-24 00:00:00.000;2004-08-24 00:00:00.000;;CLOTURE;;NULL;0;564,782
20043000881;2001300000469;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2004-08-30 00:00:00.000;2004-09-02 00:00:00.000;2004-09-02 00:00:00.000;;CLOTURE;JEBEL JLOUD;NULL;0;303,76
20043000929;2001300001000;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS HORS IDA;0;2004-09-02 00:00:00.000;2004-09-10 00:00:00.000;2004-09-30 00:00:00.000;;CLOTURE;RUE KAMEL ATATURK BEN AROUS;NULL;0;2141,772
20063000863;2005301005029;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-02-28 00:00:00.000;2006-03-06 00:00:00.000;2006-06-06 00:00:00.000;;CLOTURE;TUNIS;NULL;0;941,264
20063000480;2005301010395;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-02-07 00:00:00.000;2006-02-24 00:00:00.000;2006-04-29 00:00:00.000;;CLOTURE;;NULL;0;210,279
20053002607;2005301004793;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2005-12-05 00:00:00.000;2005-12-12 00:00:00.000;2006-01-23 00:00:00.000;;CLOTURE;SAHLINE MONASTIR;NULL;0;735,153
20053001811;2005301006960;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2005-09-29 00:00:00.000;2005-10-05 00:00:00.000;2005-10-12 00:00:00.000;;CLOTURE;SIDI BOUZID;NULL;0;415,501
20053002842;2005301004037;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2005-12-22 00:00:00.000;2006-01-06 00:00:00.000;2006-02-13 00:00:00.000;;CLOTURE;;NULL;0;120
20063001190;2005301000420;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-03-20 00:00:00.000;2006-03-28 00:00:00.000;2006-06-16 00:00:00.000;;CLOTURE;  ;NULL;0;212,779
20053002608;2005301010132;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2005-11-30 00:00:00.000;2005-12-12 00:00:00.000;2006-01-23 00:00:00.000;;CLOTURE;MSAKEN;NULL;0;986,143
20053001485;2005301007576;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2005-08-07 00:00:00.000;2005-08-30 00:00:00.000;2005-09-01 00:00:00.000;;CLOTURE;SOUSSE.CITE ERRIADH;NULL;0;783,86
20063001451;2005301003006;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-06-21 00:00:00.000;2006-06-30 00:00:00.000;2006-07-14 00:00:00.000;;CLOTURE;;NULL;0;220,1
20053002460;2005301007510;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE HORS IDA;100;2005-12-27 00:00:00.000;2006-01-06 00:00:00.000;2006-01-13 00:00:00.000;;CLOTURE;ROUTE DE BEJA NEFZA;NULL;0;6216
20063001130;2005301006883;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-03-09 00:00:00.000;2006-03-16 00:00:00.000;2006-06-14 00:00:00.000;;CLOTURE;GROMBALIA;NULL;0;1467,176
20063001038;2005301003482;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-04-12 00:00:00.000;2006-04-18 00:00:00.000;2006-06-12 00:00:00.000;;CLOTURE;CATHAGE;NULL;0;295
20053000459;2004300002142;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS HORS IDA;0;2005-03-14 00:00:00.000;2005-03-14 00:00:00.000;2005-04-11 00:00:00.000;;CLOTURE;;NULL;0;3541,715
20053000448;2001300001304;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2005-03-28 00:00:00.000;2005-04-08 00:00:00.000;2005-04-11 00:00:00.000;;CLOTURE;AV DE LA REPUBLIC LA GOULETTE;NULL;0;599,513
20063001046;2005301011031;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-04-08 00:00:00.000;2006-04-19 00:00:00.000;2006-06-12 00:00:00.000;;CLOTURE;ROUTE DE SOKRA;NULL;0;514,857
20063001117;2005301005783;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-03-16 00:00:00.000;2006-03-23 00:00:00.000;2006-06-14 00:00:00.000;;CLOTURE;H-SOUSSE;NULL;0;1621,194
20063000836;2005301006915;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-05-16 00:00:00.000;2006-05-24 00:00:00.000;2006-06-06 00:00:00.000;;CLOTURE;RUE TAIEB MHIRI;NULL;0;360,8
20063001184;2005301900558;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-05-22 00:00:00.000;2006-05-31 00:00:00.000;2006-06-16 00:00:00.000;;CLOTURE;TABARKA;NULL;0;219,831
20053002644;2005301007772;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2005-11-29 00:00:00.000;2005-12-02 00:00:00.000;2006-01-25 00:00:00.000;;CLOTURE;RUE D IRAN;NULL;0;237,034
20053002322;2005301008782;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2005-10-31 00:00:00.000;2005-11-14 00:00:00.000;2005-11-14 00:00:00.000;;CLOTURE;3, RUE D ALGER;NULL;0;1619,225
20053000845;2005301005715;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2005-05-30 00:00:00.000;2005-06-06 00:00:00.000;2005-06-15 00:00:00.000;;CLOTURE;AIN LKOUS (AMDOUN);NULL;0;1118,097
20053000867;2005301003671;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2005-04-13 00:00:00.000;2005-04-14 00:00:00.000;2005-06-16 00:00:00.000;;CLOTURE;NABEUL;NULL;0;863,979
20053001126;2005301003942;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS HORS IDA;0;2005-05-01 00:00:00.000;2005-07-29 00:00:00.000;2005-08-01 00:00:00.000;;CLOTURE;ZI. UTIQUE;NULL;0;5042,625
20053003041;2005301007609;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;CORPOREL;NULL;100;2005-10-26 00:00:00.000;2006-03-24 00:00:00.000;2006-04-07 00:00:00.000;;CLOTURE;;NULL;0;10380,337
20053001494;2005301004042;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;FACULTATIF;100;2005-08-26 00:00:00.000;2005-09-01 00:00:00.000;2005-09-02 00:00:00.000;* PV N¯ 0373 DU 26/08/2005.;CLOTURE;AL AALIA;NULL;0;8450,788
20063002210;2006301008465;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE HORS IDA;100;2006-11-01 00:00:00.000;2006-11-03 00:00:00.000;2006-11-04 00:00:00.000;;CLOTURE;TUNIS;NULL;0;477
20053001661;2005301004783;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2005-06-16 00:00:00.000;2005-09-13 00:00:00.000;2005-09-20 00:00:00.000;;CLOTURE;UMA SOUKRA;NULL;0;168,976
20053001663;2005301004782;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2005-08-10 00:00:00.000;2005-09-13 00:00:00.000;2005-09-20 00:00:00.000;;CLOTURE;EL MANAR;NULL;0;402,281
20053001664;2005301004788;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2005-06-30 00:00:00.000;2005-09-13 00:00:00.000;2005-09-20 00:00:00.000;;CLOTURE;EL MANAR 3;NULL;0;1056,908
20053002208;2005301006816;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2005-10-18 00:00:00.000;2005-10-31 00:00:00.000;2005-12-02 00:00:00.000;;CLOTURE;MENZEL ABDERRAHMEN;NULL;0;180
20053002835;2005301010099;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2005-12-22 00:00:00.000;2005-12-30 00:00:00.000;2006-02-13 00:00:00.000;;CLOTURE;NABEUL;NULL;0;555,996
20053003224;2005301009481;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2005-11-26 00:00:00.000;2005-12-20 00:00:00.000;2006-12-27 00:00:00.000;;CLOTURE;;NULL;0;1444,48
20053002892;2005301010393;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2005-12-11 00:00:00.000;2005-12-27 00:00:00.000;2006-02-17 00:00:00.000;;CLOTURE;;NULL;0;1130
20063000132;2005301000867;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-01-05 00:00:00.000;2006-01-25 00:00:00.000;2006-03-01 00:00:00.000;;CLOTURE;RADES;NULL;0;440
20063000123;2005301007464;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-01-02 00:00:00.000;2006-01-25 00:00:00.000;2006-03-01 00:00:00.000;;CLOTURE;ROUTE TAHER HADDAD BEJA;NULL;0;883,354
20053002752;2005301004045;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2005-11-02 00:00:00.000;2005-12-14 00:00:00.000;2006-02-06 00:00:00.000;;CLOTURE;;NULL;0;313,166
20063000092;2005301007410;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-01-03 00:00:00.000;2006-01-13 00:00:00.000;2006-02-27 00:00:00.000;;CLOTURE;AV HABIB BOURGUIBA BEJA;NULL;0;295,899
20063000631;2005301010386;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-05-11 00:00:00.000;2006-05-16 00:00:00.000;2006-05-31 00:00:00.000;;CLOTURE;KSAR SAIID              TUNIS;NULL;0;138,599
20053001854;2005301003982;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2005-09-10 00:00:00.000;2005-09-15 00:00:00.000;2005-10-14 00:00:00.000;;CLOTURE;KALAAT LANDALOS;NULL;0;674,316
20053002035;2005301002020;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2005-10-19 00:00:00.000;2005-10-25 00:00:00.000;2005-10-26 00:00:00.000;;CLOTURE;RTE DE L AEOPORT;NULL;0;256,61
20053003094;2005301005691;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;50;2005-08-28 00:00:00.000;2006-05-03 00:00:00.000;2006-06-01 00:00:00.000;;CLOTURE;;NULL;0;519,215
20063000714;2005301009356;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-04-22 00:00:00.000;2006-05-03 00:00:00.000;2006-06-01 00:00:00.000;;CLOTURE;;NULL;0;316,456
20053002349;2005301007716;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;FACULTATIF;100;2005-12-07 00:00:00.000;2005-12-08 00:00:00.000;2006-01-05 00:00:00.000;;CLOTURE;DAR BEN AICHA;NULL;13116;261,8
20053002265;2000300000346;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS HORS IDA;0;2005-12-21 00:00:00.000;2005-12-21 00:00:00.000;2005-12-21 00:00:00.000;;CLOTURE;KSAR SAID;NULL;527,631;28,108
20063001763;2005301002040;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE HORS IDA;50;2006-03-16 00:00:00.000;2006-08-04 00:00:00.000;2006-08-29 00:00:00.000;;CLOTURE;SFAX;NULL;0;96,95
20053002496;2005301004864;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2005-10-22 00:00:00.000;2005-10-26 00:00:00.000;2006-01-17 00:00:00.000;;CLOTURE;CITE ENNAZHA ERIANA;NULL;0;202,66
20053002498;2005301010384;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2005-10-20 00:00:00.000;2005-10-24 00:00:00.000;2006-01-17 00:00:00.000;;CLOTURE;TEBOURSOUK;NULL;0;1140,145
20053002823;2004300005181;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS HORS IDA;0;2005-12-22 00:00:00.000;2005-12-27 00:00:00.000;2006-02-13 00:00:00.000;;CLOTURE;;NULL;0;190,608
20053003099;2005301007437;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE HORS IDA;100;2005-10-17 00:00:00.000;2006-02-06 00:00:00.000;2006-06-05 00:00:00.000;;CLOTURE;TUNIS;NULL;0;442,41
20053003168;2005301010548;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE HORS IDA;100;2005-11-05 00:00:00.000;2006-07-28 00:00:00.000;2006-07-28 00:00:00.000;;CLOTURE;KAIROUAN;NULL;0;2621
20053000136;2003300000496;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2005-02-07 00:00:00.000;2005-02-07 00:00:00.000;2005-02-09 00:00:00.000;;CLOTURE;;NULL;0;803,812
20063000407;2005301000941;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2006-01-30 00:00:00.000;2006-01-30 00:00:00.000;2006-04-12 00:00:00.000;;CLOTURE;AV DE LA REPUBLIQUE TUNIS;NULL;0;181,385
20033000947;2003300000496;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2003-11-11 00:00:00.000;2003-11-13 00:00:00.000;2003-12-09 00:00:00.000;;CLOTURE;ROUTE DE L AEROPORT;NULL;0;25,76
20053002616;2005301003482;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE HORS IDA;100;2005-11-06 00:00:00.000;2005-11-24 00:00:00.000;2006-01-23 00:00:00.000;;CLOTURE;DEVANT LA MAISON PEUGEOT;NULL;0;3025
20063000920;2005301011032;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE JUDICIAIRE;100;2006-05-09 00:00:00.000;2006-05-12 00:00:00.000;2006-06-08 00:00:00.000;ORDENANCE SUR REQUETE;CLOTURE;MEGRINE;NULL;0;1000
20063001151;2005301009518;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-03-25 00:00:00.000;2006-03-31 00:00:00.000;2006-06-15 00:00:00.000;;CLOTURE;EL OUARDIA;NULL;0;84,6
20063001706;2006301007557;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-07-27 00:00:00.000;2006-08-04 00:00:00.000;2006-08-19 00:00:00.000;;CLOTURE;MEGRINE;NULL;0;281
20063001185;2005301007613;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE HORS IDA;50;2006-02-13 00:00:00.000;2006-05-30 00:00:00.000;2006-06-16 00:00:00.000;;CLOTURE;;NULL;0;799,483
20053001690;2005301007453;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;FACULTATIF;100;2005-09-24 00:00:00.000;2005-10-04 00:00:00.000;2005-10-04 00:00:00.000;VOL   (TOTAL);CLOTURE;HOPITAL RABTA                    TUNIS;NULL;0;3058,3
20053000495;2004300002678;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS IDA;0;2005-03-12 00:00:00.000;2005-03-14 00:00:00.000;2005-04-12 00:00:00.000;;CLOTURE;EL ALIA;NULL;0;301,656
20063001383;2005301010393;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-06-05 00:00:00.000;2006-06-15 00:00:00.000;2006-07-06 00:00:00.000;;CLOTURE;NABEUL;NULL;0;108,942
20073000209;2006301001234;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE HORS IDA;100;2007-02-10 00:00:00.000;2007-02-14 00:00:00.000;2007-02-22 00:00:00.000;;CLOTURE;TUNIS;NULL;0;0
20063000774;2005301010378;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-04-01 00:00:00.000;2006-04-10 00:00:00.000;2006-06-05 00:00:00.000;;CLOTURE;TOZEUR;NULL;0;492,1
20063002262;2006301003255;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-09-19 00:00:00.000;2006-10-12 00:00:00.000;2006-11-06 00:00:00.000;;CLOTURE;;NULL;0;1197,001
20063002423;2006301007510;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-09-22 00:00:00.000;2006-11-10 00:00:00.000;2006-11-14 00:00:00.000;;CLOTURE;;NULL;0;479,638
20063001259;2005301011032;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-04-19 00:00:00.000;2006-06-05 00:00:00.000;2006-06-22 00:00:00.000;;CLOTURE;;NULL;0;1534,256
20063001289;2005301002316;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;RECOURS HORS IDA;0;2006-05-28 00:00:00.000;2006-06-02 00:00:00.000;2006-06-28 00:00:00.000;DOSSIER CONNEXE 20063001288  CHOC NON CONFORME;CLOTURE;TUNIS;NULL;0;27,559
20063001225;2005301008760;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-02-24 00:00:00.000;2006-03-07 00:00:00.000;2006-06-20 00:00:00.000;;CLOTURE;BIZERTE;NULL;0;102,818
20063000516;2005301005052;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE HORS IDA;100;2006-01-30 00:00:00.000;2006-04-12 00:00:00.000;2006-05-06 00:00:00.000;;CLOTURE;;NULL;0;403,3
20063002258;2005301010419;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-09-26 00:00:00.000;2006-10-11 00:00:00.000;2006-11-06 00:00:00.000;;CLOTURE;;NULL;0;235
20053003120;2005301006887;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE HORS IDA;100;2005-07-14 00:00:00.000;2006-05-12 00:00:00.000;2006-06-13 00:00:00.000;;CLOTURE;BIZERTE;NULL;0;133
20063003014;2006301007579;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE HORS IDA;100;2006-08-02 00:00:00.000;2006-11-17 00:00:00.000;2007-01-11 00:00:00.000;;CLOTURE;TUNIS;NULL;0;175
20053002190;2004300000559;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE HORS IDA;100;2005-08-03 00:00:00.000;2005-10-27 00:00:00.000;2005-12-01 00:00:00.000;* ACCIDENT ENTRE 3 VEHICULES;CLOTURE;LAAOUINA;NULL;241;0
20063001473;2006301003510;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-06-20 00:00:00.000;2006-07-06 00:00:00.000;2006-07-20 00:00:00.000;;CLOTURE;SOUSSE;NULL;0;250,136
20053003066;2005301004805;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;CORPOREL;NULL;100;2005-12-04 00:00:00.000;2006-05-08 00:00:00.000;2006-05-08 00:00:00.000;;CLOTURE;;NULL;5127,226;253
20063002100;2005301010408;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-09-25 00:00:00.000;2006-10-04 00:00:00.000;2006-10-17 00:00:00.000;;CLOTURE;;NULL;0;1432,35
20053002950;2005301009364;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;CORPOREL;NULL;100;2005-10-14 00:00:00.000;2006-02-13 00:00:00.000;2006-02-13 00:00:00.000;* PV N¯ 560/05 DU 15/10/2005.  * POSTE DE GARDE NATIONALE. EL KRIB.;CLOTURE;;NULL;8036,166;253
20063001129;2005301010436;AUTOMOBILE;AUTOMOBILE;AUTOMOBILE;MATERIEL;DEFENSE IDA;100;2006-01-27 00:00:00.000;2006-03-17 00:00:00.000;2006-06-14 00:00:00.000;;CLOTURE;;NULL;0;176,5
